,id,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
24557,24557,SENHOR DO BONFIM,06/04/2009,0.0,32.2,21.3,26.32,72.75,4
24558,24558,SENHOR DO BONFIM,07/04/2009,0.0,31.8,22.0,27.12,72.75,3
24559,24559,SENHOR DO BONFIM,08/04/2009,0.0,33.0,22.0,26.82,72.75,1
24560,24560,SENHOR DO BONFIM,11/04/2009,63.4,28.5,20.1,23.96,72.75,1
24561,24561,SENHOR DO BONFIM,12/04/2009,0.0,28.2,21.7,25.34,72.75,1
24562,24562,SENHOR DO BONFIM,13/04/2009,0.4,29.3,19.8,24.66,72.75,1
24563,24563,SENHOR DO BONFIM,15/04/2009,12.4,29.3,21.0,24.6,72.75,3
24564,24564,SENHOR DO BONFIM,17/04/2009,0.0,28.8,21.8,24.5,72.75,5
24565,24565,SENHOR DO BONFIM,20/04/2009,0.0,27.2,21.8,23.76,72.75,4
24566,24566,SENHOR DO BONFIM,22/04/2009,5.0,24.3,21.5,22.24,72.75,1
24567,24567,SENHOR DO BONFIM,23/04/2009,38.6,25.3,20.2,22.3,72.75,2
24568,24568,SENHOR DO BONFIM,24/04/2009,4.2,28.4,21.4,24.64,72.75,1
24569,24569,SENHOR DO BONFIM,27/04/2009,0.0,29.4,22.5,25.08,72.75,4
24570,24570,SENHOR DO BONFIM,28/04/2009,0.0,27.6,21.0,23.78,72.75,1
24571,24571,SENHOR DO BONFIM,29/04/2009,0.0,27.8,22.0,23.9,72.75,1
24572,24572,SENHOR DO BONFIM,30/04/2009,0.0,29.0,21.2,24.04,72.75,1
24573,24573,SENHOR DO BONFIM,04/05/2009,1.6,24.0,19.6,21.38,72.75,2
24574,24574,SENHOR DO BONFIM,07/05/2009,0.0,28.6,21.8,24.14,72.75,2
24575,24575,SENHOR DO BONFIM,11/05/2009,6.8,25.4,19.6,21.98,72.75,1
24576,24576,SENHOR DO BONFIM,12/05/2009,1.0,26.6,20.4,23.26,72.75,2
24577,24577,SENHOR DO BONFIM,13/05/2009,0.0,26.6,20.9,23.34,72.75,2
24578,24578,SENHOR DO BONFIM,14/05/2009,0.0,28.8,21.0,24.56,72.75,2
24579,24579,SENHOR DO BONFIM,18/05/2009,18.2,25.2,20.7,22.06,72.75,3
24580,24580,SENHOR DO BONFIM,26/05/2009,0.0,25.8,17.8,21.18,72.75,1
24581,24581,SENHOR DO BONFIM,27/05/2009,0.0,27.0,18.5,22.12,72.75,2
24582,24582,SENHOR DO BONFIM,29/05/2009,15.2,27.0,21.0,22.62,72.75,1
24583,24583,SENHOR DO BONFIM,02/06/2009,0.0,28.6,18.6,22.88,72.75,1
24584,24584,SENHOR DO BONFIM,03/06/2009,0.0,28.4,18.8,23.18,72.75,1
24585,24585,SENHOR DO BONFIM,04/06/2009,0.0,27.9,19.8,23.46,72.75,4
24586,24586,SENHOR DO BONFIM,08/06/2009,0.0,24.6,19.8,21.38,72.75,1
24587,24587,SENHOR DO BONFIM,15/06/2009,1.0,23.6,18.7,20.6,72.75,2
