,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes,final_label
205,04/04/2016,0.0,32.8,19.0,26.12,68.5,4,Não ciclo
206,05/04/2016,0.0,33.9,20.3,27.06,61.25,3,Não ciclo
207,06/04/2016,0.1,33.9,20.2,26.9,67.0,4,Não ciclo
208,07/04/2016,0.0,33.1,18.2,26.18,63.75,1,Não ciclo
209,13/04/2016,10.4,29.2,17.5,23.26,79.75,1,Não ciclo
210,15/04/2016,0.4,29.1,15.9,23.3,76.75,1,Não ciclo
211,26/04/2016,0.0,32.2,17.5,24.38,63.0,1,Não ciclo
212,11/05/2016,0.0,31.5,17.4,24.2,74.0,1,Não ciclo
213,18/05/2016,0.0,32.5,15.6,23.92,71.25,1,Não ciclo
214,21/05/2016,0.0,28.7,15.9,22.44,80.75,1,Não ciclo
215,07/06/2016,0.0,34.5,15.2,24.8,62.0,1,Não ciclo
216,05/07/2016,1.5,24.3,15.3,20.32,89.5,1,Não ciclo
217,27/07/2016,1.7,26.3,11.7,19.08,82.75,1,Não ciclo
